Ryan McLeod,EDM,C,18,3,0,3,-1,2,14,0,0,0,0,0,5,5
Martin Fehervary,WAS,D,31,3,3,6,11,12,37,0,0,0,1,0,85,46
Noah Dobson,NYI,D,24,3,7,10,-1,8,49,0,1,3,0,0,32,50
Rasmus Kupari,LA,C,28,3,3,6,-2,12,24,1,1,1,0,0,23,9
Joe Veleno,DET,C,15,3,1,4,-3,4,24,0,0,0,0,0,26,5
Tyson Barrie,EDM,D,29,3,14,17,-5,6,59,0,2,7,0,0,14,30
Derek Grant,ANH,C,29,3,4,7,-5,14,46,1,0,0,1,1,24,19
Ryan Nugent-Hopkins,EDM,LW,28,3,22,25,0,4,65,0,0,14,0,2,23,13
Antoine Roussel,ARI,LW,25,3,1,4,-12,35,26,1,0,0,0,0,28,17
Jonas Brodin,MIN,D,28,3,11,14,5,8,54,0,0,3,0,1,21,49
Derek Stepan,CAR,C,22,3,3,6,2,2,38,0,0,0,0,0,11,12
Jared Spurgeon,MIN,D,21,3,8,11,8,4,35,0,0,3,0,0,16,25
Jon Merrill,MIN,D,30,3,8,11,8,10,29,0,0,0,0,0,24,48
Mike Matheson,PIT,D,27,3,9,12,2,8,44,3,0,1,0,0,33,25
Matt Dumba,MIN,D,29,3,12,15,2,22,66,1,0,4,0,0,52,44
Alex Chiasson,VAN,RW,25,3,3,6,-4,18,23,0,3,2,0,0,24,5
William Karlsson,VGK,C,17,3,4,7,-2,0,29,0,0,0,0,0,7,9
Mike Reilly,BOS,D,23,3,2,5,1,4,40,0,0,1,1,0,35,21
Adam Lowry,WPG,LW,30,3,3,6,3,16,32,0,0,1,0,1,95,15
Nick Cousins,NSH,C,24,3,4,7,-4,8,45,1,1,1,0,0,22,10
Josh Manson,ANH,D,32,3,3,6,2,43,43,0,0,0,0,0,84,31
Cody Eakin,BUF,C,25,3,5,8,-9,10,36,1,1,0,0,1,16,14
Dmitry Kulikov,MIN,D,29,3,10,13,6,8,20,0,0,0,0,0,32,32
Mathieu Perreault,MON,C,14,3,1,4,0,4,15,0,0,0,0,0,16,6
Drew Doughty,LA,D,11,3,10,13,4,8,26,0,3,3,0,0,15,15
Andrew Cogliano,SJ,LW,26,3,4,7,1,6,25,0,0,0,1,0,31,5
Mark Giordano,SEA,D,24,3,5,8,-11,18,46,0,0,3,0,0,18,39
Brian Boyle,PIT,C,19,3,0,3,0,9,27,0,0,0,0,0,20,14
Joe Thornton,FLA,C,18,3,2,5,-7,6,14,0,2,0,0,0,14,5
Ryan Suter,DAL,D,29,3,11,14,-5,10,44,0,2,6,0,0,13,28
Erik Johnson,COL,D,27,3,8,11,15,8,53,1,0,0,1,1,56,47
Jonathan Toews,CHI,C,30,3,10,13,-11,12,53,1,1,2,0,0,11,11
Vince Dunn,SEA,D,28,3,9,12,-11,16,37,0,1,4,0,0,29,23
Oliver Kylington,CGY,D,27,3,12,15,7,4,44,0,0,1,0,0,16,29
Patrik Laine,CLS,RW,9,3,7,10,2,6,23,2,0,4,0,0,5,5
Alexander Barabanov,SJ,RW,25,3,12,15,-4,2,24,1,1,2,0,0,14,17
Maxim Mamin,FLA,LW,11,3,2,5,3,2,14,0,0,0,0,0,18,2
Dryden Hunt,NYR,LW,30,3,4,7,0,29,39,1,0,0,0,0,63,3
Steven Lorentz,CAR,C,25,3,0,3,1,4,30,1,0,0,0,0,27,7
Dylan Strome,CHI,C,20,3,4,7,-3,14,36,1,1,1,0,0,4,10
Christian Fischer,ARI,RW,22,3,3,6,-7,6,26,0,1,0,0,0,24,10
Kevin Labanc,SJ,RW,21,3,3,6,-4,6,36,1,2,2,0,0,28,9
Oskar Lindblom,PHI,LW,28,3,3,6,-7,10,43,0,0,0,0,0,29,13
Alexander Wennberg,SEA,C,30,3,13,16,-10,12,42,1,0,4,0,0,17,12
Nick Jensen,WAS,D,31,3,7,10,20,2,43,0,0,0,0,0,59,43
Michael Raffl,DAL,LW,28,3,5,8,-4,4,32,0,0,0,0,2,48,8
Nathan MacKinnon,COL,C,17,3,21,24,-4,6,66,1,1,6,0,0,19,18
Seth Jones,CHI,D,30,3,20,23,-6,14,78,0,0,8,0,1,40,61
Adam Erne,DET,RW,30,3,6,9,-10,12,42,1,0,0,0,0,69,23
Colton Parayko,STL,D,31,3,12,15,-7,10,60,1,0,1,0,0,31,67
Damon Severson,NJ,D,29,3,6,9,-6,22,63,0,1,3,0,1,30,41
Andreas Athanasiou,LA,C,11,3,3,6,4,0,23,1,0,1,0,0,4,3
Dominic Toninato,WPG,LW,27,3,2,5,0,10,17,1,0,0,0,0,40,10
Nic Dowd,WAS,C,18,3,4,7,2,8,23,0,0,0,0,0,43,13
Pierre-Edouard Bellemare,TB,C,30,3,4,7,10,4,25,1,0,0,0,0,37,18
Ryan Graves,NJ,D,25,3,7,10,5,14,36,0,0,0,0,0,32,47
Tyler Motte,VAN,C,16,2,1,3,-5,6,23,0,0,0,0,0,35,12
Mattias Janmark,VGK,C,27,2,7,9,2,4,31,1,0,0,1,1,2,7
Brett Pesce,CAR,D,17,2,7,9,3,8,31,1,1,2,0,0,7,20
Tomas Nosek,BOS,LW,23,2,2,4,-2,6,25,1,0,0,0,1,25,13
Haydn Fleury,SEA,D,17,2,1,3,-2,4,20,1,0,0,0,0,33,23
Nicolas Aube-Kubel,COL,C,22,2,5,7,2,27,33,1,0,0,0,0,34,4
Travis Sanheim,PHI,D,29,2,7,9,4,6,50,1,0,0,0,0,25,45
Colin Miller,BUF,D,28,2,9,11,0,19,36,0,0,2,0,0,34,37
Jujhar Khaira,CHI,C,18,2,0,2,-2,9,20,0,0,0,0,0,64,9
Jason Dickinson,VAN,C,29,2,2,4,3,13,38,0,0,0,0,0,51,21
Nikita Zadorov,CGY,D,21,2,2,4,3,12,27,0,0,0,0,0,45,18
Curtis Lazar,BOS,C,20,2,3,5,1,2,24,0,0,0,0,1,47,10
Anthony Mantha,WAS,RW,10,2,4,6,0,4,16,0,0,2,0,0,7,6
Carter Rowney,DET,C,19,2,1,3,-3,0,9,0,0,0,0,0,28,17
Jacob Middleton,SJ,D,24,2,2,4,8,39,30,0,0,0,0,0,41,42
Frederick Gaudreau,MIN,C,24,2,8,10,-1,4,29,0,0,1,0,1,11,14
Michael Amadio,VGK,C,19,2,2,4,-2,0,24,0,0,0,0,0,14,6
Max Willman,PHI,LW,12,2,1,3,-1,8,20,0,0,0,0,0,16,3
Brandon Carlo,BOS,D,24,2,3,5,1,6,50,0,0,0,0,0,37,32
Evgeny Svechnikov,WPG,LW,28,2,6,8,4,16,36,0,0,0,0,0,35,8
Noah Hanifin,CGY,D,27,2,8,10,10,2,53,0,0,4,0,0,16,25
Derek Ryan,EDM,C,26,2,0,2,-10,2,24,1,0,0,0,0,10,12
Ivan Provorov,PHI,D,29,2,9,11,-1,16,53,0,1,2,0,2,22,61
Mason Appleton,SEA,C,19,2,4,6,-6,2,26,1,0,0,0,0,12,8
Ryan Lomberg,FLA,LW,18,2,4,6,6,30,37,1,0,0,0,1,40,0
Adam Gaudette,OTT,C,9,2,1,3,-5,4,11,0,2,0,0,0,9,1
Artem Zub,OTT,D,28,2,7,9,5,22,28,0,0,0,0,0,51,57
Vladislav Gavrikov,CLS,D,28,2,11,13,6,14,31,1,0,0,0,0,47,44
Drake Caggiula,BUF,LW,18,2,3,5,-4,4,23,1,0,1,0,0,17,7
Kyle Capobianco,ARI,D,13,2,3,5,-5,10,12,1,1,1,0,0,8,9
Jansen Harkins,WPG,C,30,2,3,5,1,6,27,0,0,0,0,0,18,6
Niko Mikkola,STL,D,16,2,2,4,0,12,22,0,0,0,1,0,26,19
Rudolfs Balcers,SJ,LW,24,2,8,10,-8,4,41,1,0,0,0,1,51,15
Alexandre Carrier,NSH,D,27,2,10,12,11,24,31,0,0,1,0,0,16,42
Jordan Staal,CAR,C,27,2,6,8,-1,8,52,0,1,0,0,0,79,13
Anton Stralman,ARI,D,25,2,4,6,-7,4,31,0,0,0,0,0,19,27
Trevor Lewis,CGY,C,28,2,4,6,1,2,42,0,0,0,0,0,63,13
Ryan McDonagh,TB,D,30,2,8,10,3,6,33,0,0,1,0,0,39,51
Brent Burns,SJ,D,30,2,15,17,-6,18,77,0,1,3,0,1,21,59
Brad Richardson,CGY,C,19,2,2,4,0,6,13,0,0,0,0,0,29,7
James Neal,STL,RW,17,2,2,4,-1,0,29,1,1,1,0,0,14,3
Michael Del Zotto,OTT,D,10,2,4,6,-9,4,15,0,1,1,0,0,24,12
Brendan Smith,CAR,D,18,2,1,3,4,10,21,1,0,0,0,0,26,13
Alex Goligoski,MIN,D,27,2,18,20,14,18,29,0,0,3,0,0,25,36
Oliver Ekman-Larsson,VAN,D,28,2,3,5,2,30,77,0,2,0,0,0,39,21
P.K. Subban,NJ,D,27,2,9,11,-3,12,45,1,0,0,0,1,36,31
Colton Sceviour,EDM,RW,20,2,1,3,-3,24,28,0,0,0,0,1,28,17
Marcus Johansson,SEA,LW,19,2,4,6,-12,0,39,1,1,3,0,0,4,6
Justin Braun,PHI,D,29,2,7,9,1,16,33,0,0,0,0,0,40,64
Gregory Hofmann,CLS,LW,24,2,5,7,6,8,33,2,0,0,0,0,23,10
Colin Blackwell,SEA,C,8,2,1,3,0,0,10,0,0,0,0,0,12,0
Ryan Dzingel,ARI,C,16,2,2,4,0,33,15,0,0,0,0,0,7,5
Chris Wideman,MON,D,22,2,7,9,-5,22,26,0,0,3,0,0,17,12
Justin Schultz,WAS,D,28,2,4,6,2,4,23,1,1,0,0,0,13,32
Jake McCabe,CHI,D,27,2,3,5,-12,13,27,0,0,0,0,0,60,62
Radek Faksa,DAL,C,29,2,8,10,-8,21,30,0,1,0,0,0,48,29
Bryan Rust,PIT,RW,12,2,7,9,1,4,35,0,1,1,0,0,4,4
Kevin Hayes,PHI,C,11,2,4,6,-6,2,23,0,0,1,0,1,5,7
Michael Sgarbossa,WAS,LW,7,2,1,3,1,0,8,0,0,0,0,0,4,0
Brayden McNabb,VGK,D,32,2,5,7,3,12,31,0,0,0,0,0,69,77
Calle Jarnkrok,SEA,C,19,2,3,5,-7,2,21,0,0,0,0,0,10,3
Austin Watson,OTT,LW,15,2,0,2,-5,32,18,0,0,0,0,0,36,21
Adam Larsson,SEA,D,30,2,6,8,-13,22,44,1,0,1,0,0,78,65
Craig Smith,BOS,RW,19,2,5,7,-4,2,45,0,0,2,0,0,24,8
Connor Murphy,CHI,D,27,2,2,4,-13,20,23,0,0,0,0,0,64,63
Justin Dowling,VAN,C,17,2,1,3,-4,2,14,0,0,0,0,0,8,9
K'Andre Miller,NYR,D,30,2,3,5,-3,14,22,0,0,0,0,0,40,41
Quinn Hughes,VAN,D,30,2,24,26,9,16,67,0,0,12,0,1,9,19
Barrett Hayton,ARI,C,23,2,4,6,-3,10,23,1,1,2,0,0,31,12
Jack Drury,CAR,C,2,2,0,2,3,2,6,0,0,0,0,0,4,2
Jasper Weatherby,SJ,C,29,2,4,6,-11,16,30,0,1,1,0,0,37,16
Paul Cotter,VGK,C,6,2,0,2,1,4,10,0,0,0,0,0,15,1
Arttu Ruotsalainen,BUF,C,16,2,2,4,-1,6,22,0,0,0,0,0,12,3
Alexei Protas,WAS,C,20,2,4,6,3,0,23,0,0,1,0,0,10,8
Alexander Romanov,MON,D,30,2,4,6,-6,20,36,0,0,0,0,0,98,45
Mason McTavish,ANH,C,9,2,1,3,3,2,12,1,0,1,0,0,8,6
Ryan Lindgren,NYR,D,30,2,2,4,9,12,26,1,0,0,0,0,44,66
Michael McLeod,NJ,C,30,2,6,8,-3,17,38,0,0,0,0,1,68,13
Kieffer Bellows,NYI,LW,12,2,3,5,1,7,11,1,0,0,0,0,30,4
Julien Gauthier,NYR,RW,21,2,3,5,-2,2,43,1,0,0,0,0,41,6
Henrik Borgstrom,CHI,C,17,2,1,3,-3,6,18,0,0,1,0,0,5,10
Jakob Chychrun,ARI,D,26,2,5,7,-29,30,84,0,1,0,0,0,32,34
Mikhail Sergachev,TB,D,28,2,12,14,1,14,41,0,0,3,0,1,39,40
Trevor Moore,LA,LW,30,2,4,6,-3,4,52,0,1,0,0,0,28,10
Givani Smith,DET,LW,24,2,2,4,-1,26,24,0,0,0,0,0,39,15
Klim Kostin,STL,RW,18,2,3,5,-1,10,20,1,0,0,0,0,50,3
Ross Colton,TB,LW,30,2,9,11,0,4,53,0,0,3,0,0,64,15
Brett Murray,BUF,LW,12,2,2,4,1,6,10,0,0,0,0,0,11,1
Kristian Vesalainen,WPG,LW,26,2,0,2,0,4,25,0,0,0,0,0,31,6
Mario Ferraro,SJ,D,30,2,8,10,-6,6,26,1,0,0,0,0,67,91
Jonas Rondbjerg,VGK,RW,13,2,2,4,3,2,10,0,0,0,0,0,5,4
Robert Thomas,STL,C,24,2,20,22,-1,10,38,1,0,7,0,0,6,9
Justin Danforth,CLS,RW,12,2,2,4,1,0,20,0,0,0,0,0,27,4
Jan Rutta,TB,D,29,2,5,7,9,18,29,0,0,0,0,0,28,30
Neal Pionk,WPG,D,27,2,14,16,4,14,63,1,1,5,0,0,71,32
Zach Aston-Reese,PIT,C,28,1,7,8,4,18,29,0,0,0,0,0,104,15
Nolan Patrick,VGK,C,4,1,0,1,1,0,10,0,0,0,0,0,6,1
Morgan Frost,PHI,C,10,1,3,4,1,4,12,0,0,0,0,0,6,4
Henri Jokiharju,BUF,D,14,1,4,5,-2,8,13,0,0,0,0,0,13,17
Gabriel Vilardi,LA,C,7,1,0,1,-5,2,7,0,1,0,0,0,0,5
Casey Mittelstadt,BUF,C,4,1,0,1,-6,0,7,0,0,0,0,0,0,3
Parker Kelly,OTT,C,11,1,1,2,-2,4,9,0,0,0,0,0,27,8
Adam Ruzicka,CGY,C,4,1,0,1,1,0,4,0,0,0,0,0,5,1
Jake Leschyshyn,VGK,C,18,1,3,4,0,6,18,0,0,0,0,0,17,15
Garrett Pilon,WAS,C,2,1,0,1,1,0,1,0,0,0,0,0,2,0
Adam Brooks,VGK,C,9,1,1,2,1,2,3,1,0,0,0,0,7,2
Lucas Carlsson,FLA,D,13,1,5,6,1,2,18,0,0,0,0,0,16,9
Noah Gregor,SJ,C,14,1,2,3,0,8,39,0,0,0,0,0,28,12
Dylan Gambrell,OTT,C,17,1,2,3,-3,6,15,0,0,0,1,0,32,14
Josh Mahura,ANH,D,12,1,1,2,-4,2,10,0,0,0,0,0,23,17
Beck Malenstyn,WAS,C,12,1,0,1,2,9,10,0,0,0,0,0,34,7
Michael Pezzetta,MON,C,18,1,1,2,-5,24,19,0,0,0,0,0,44,2
Zack MacEwen,PHI,C,27,1,1,2,-8,27,31,1,0,0,0,0,57,11
Dante Fabbro,NSH,D,30,1,6,7,6,14,37,0,0,0,0,0,20,37
Boris Katchouk,TB,LW,21,1,4,5,5,14,18,0,0,0,0,0,53,7
Andrew Peeke,CLS,D,28,1,6,7,-3,19,20,0,0,0,0,0,57,56
Matt Kiersted,FLA,D,5,1,1,2,-4,0,6,0,0,0,0,0,6,5
Jackson Cates,PHI,C,2,1,0,1,0,0,3,0,0,0,0,0,0,0
Hendrix Lapierre,WAS,C,6,1,0,1,2,2,7,0,0,0,0,0,1,2
Jake Neighbours,STL,LW,9,1,1,2,-2,2,8,1,0,0,0,0,10,1
Cole Caufield,MON,RW,23,1,5,6,-12,4,55,0,0,2,0,0,4,1
Yegor Chinakhov,CLS,RW,19,1,3,4,-8,8,33,0,0,0,0,0,3,5
Reese Johnson,CHI,RW,18,1,3,4,-3,7,11,0,0,0,0,0,64,6
Simon Benoit,ANH,D,18,1,1,2,0,9,10,0,0,0,0,0,64,14
